Pais,Cliente,Clasificacion,Orden de compra,No.defactura,Estado de la Factura,fecha de factura,Comercial,Cantidad,Nombre de producto,Precio unitario,Descuento,Costo U,Almacen.0,Almacen.1,Segmento,Total Producto,Monto total,Referencia,Capacidad_a_kwh,Potencia_kw,Potencia_t_mva,Total Potencia kW,Total Potencia de Transformadores MVA,Total Capacidad de almacenamiento kWh,Prefix,Year,Invoice_No,Hora de extracción,Amount,Year Month,Index,Classificacion New,Segmento (Grouped),Comercial (Grouped)
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00971,INV/2022/1327,posted,2022-01-31 00:00:00,Francisco Asturias,5,[HW-TX-5000],290,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1450,23770,Stock,0,0,0,0,0,0,INV,2022,1327,2023-09-28 16:46:14,1450,2022-01,1472,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00989,INV/2022/1328,posted,2022-01-31 00:00:00,Francisco Asturias,1,"SUN2000 V500R001 Version Inverter terminal accessories package
for 100KTL-M1",77,0,1,1,Neptune - Panamá,Utility Scale / Spare parts,77,182,Stock,0,0,0,0,0,0,INV,2022,1328,2023-09-28 16:46:11,77,2022-01,317,Utility Scale,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00989,INV/2022/1328,posted,2022-01-31 00:00:00,Francisco Asturias,2,"Subassembly | Accessories,SUN2000L,2/3/3.68/4/4.6/5/6kVA
Inverter Accessories",40,0,26.18,1,Neptune - Panamá,Utility Scale / Spare parts,80,182,Stock,0,0,0,0,0,0,INV,2022,1328,2023-09-28 16:46:10,80,2022-01,314,Utility Scale,Other,Francisco Asturias
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,3,[HW-TX-5000],344,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1032,21051,Stock,0,0,0,0,0,0,INV,2021,1298,2023-09-28 16:27:30,1032,2021-12,1437,DG,Other,Francisco Asturias
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,4,[LUNA2000-5KW-C0] Battery Controller,701,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,2804,21051,Stock,0,0,0,0,0,0,INV,2021,1298,2023-09-28 16:27:27,2804,2021-12,1286,DG,Other,Francisco Asturias
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,1,[Backup Box-B0],419,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,419,21051,Stock,0,0,0,0,0,0,INV,2021,1298,2023-09-28 16:27:29,419,2021-12,1435,DG,Other,Francisco Asturias
Bahamas,Islandwide Power and Energy Company Ltd.,Utility Scale,ON-00855,INV/2021/1298,posted,2021-12-14 00:00:00,Francisco Asturias,40,[SUN2000-450W-P],33,0,24.97,1,Neptune - Panamá,DG / Accessories Optimizers,1320,21051,Stock,0,0,0,0,0,0,INV,2021,1298,2023-09-28 16:27:31,1320,2021-12,1201,DG,Other,Francisco Asturias
Trinidad and Tobago,NFA Technologies Limited,Utility Scale,ON-00828,INV/2021/1276,posted,2021-11-15 00:00:00,Francisco Asturias,1,[LUNA2000-5KW-C0] Battery Controller,629,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,629,3694,Stock,0,0,0,0,0,0,INV,2021,1276,2023-09-28 16:28:16,629,2021-11,1248,DG,Other,Francisco Asturias
Trinidad and Tobago,NFA Technologies Limited,Utility Scale,ON-00828,INV/2021/1276,posted,2021-11-15 00:00:00,Francisco Asturias,1,[HW-TX-5000],309,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,309,3694,Stock,0,0,0,0,0,0,INV,2021,1276,2023-09-28 16:28:17,309,2021-11,1418,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00792,INV/2021/1270,posted,2021-11-10 00:00:00,Francisco Asturias,1,[LUNA2000-5KW-C0] Battery Controller,629,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,629,9096,Stock,0,0,0,0,0,0,INV,2021,1270,2023-09-28 16:28:32,629,2021-11,1315,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00792,INV/2021/1270,posted,2021-11-10 00:00:00,Francisco Asturias,60,[SUN2000-450W-P],30,0,24.97,1,Neptune - Panamá,DG / Accessories Optimizers,1800,9096,Stock,0,0,0,0,0,0,INV,2021,1270,2023-09-28 16:28:31,1800,2021-11,1205,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00792,INV/2021/1270,posted,2021-11-10 00:00:00,Francisco Asturias,1,[Backup Box-B0],376,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,376,9096,Stock,0,0,0,0,0,0,INV,2021,1270,2023-09-28 16:28:33,376,2021-11,1525,DG,Other,Francisco Asturias
Jamaica,FOSRICH CO. LTD.,Utility Scale,ON-00815,INV/2021/1261,posted,2021-11-04 00:00:00,Guillermo Antonio Contreras Aguirre,1,[Backup Box-B0],353,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,353,3479,Stock,0,0,0,0,0,0,INV,2021,1261,2023-09-28 16:28:48,353,2021-11,1490,DG,Other,Other
Jamaica,FOSRICH CO. LTD.,Utility Scale,ON-00815,INV/2021/1261,posted,2021-11-04 00:00:00,Guillermo Antonio Contreras Aguirre,1,[LUNA2000-5KW-C0] Battery Controller,591,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,591,3479,Stock,0,0,0,0,0,0,INV,2021,1261,2023-09-28 16:28:48,591,2021-11,1295,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00756,INV/2021/1243,posted,2021-09-30 00:00:00,Francisco Asturias,1,[LUNA2000-5KW-C0] Battery Controller,591,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,591,107269,Stock,0,0,0,0,0,0,INV,2021,1243,2023-09-28 16:29:19,591,2021-09,1260,DG,Other,Francisco Asturias
Jamaica,FOSRICH CO. LTD.,Utility Scale,ON-00642,INV/2021/1227,posted,2021-08-26 00:00:00,Guillermo Antonio Contreras Aguirre,2,[Backup Box-B0],353,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,706,14544,Stock,0,0,0,0,0,0,INV,2021,1227,2023-09-28 16:30:04,706,2021-08,1483,DG,Other,Other
Jamaica,FOSRICH CO. LTD.,Utility Scale,ON-00642,INV/2021/1227,posted,2021-08-26 00:00:00,Guillermo Antonio Contreras Aguirre,3,[LUNA2000-5KW-C0] Battery Controller,591,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,1773,14544,Stock,0,0,0,0,0,0,INV,2021,1227,2023-09-28 16:30:02,1773,2021-08,1336,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00611,INV/2021/1204,posted,2021-07-23 00:00:00,Francisco Asturias,240,[SUN2000-450W-P],28,0,24.97,1,Neptune - Panamá,DG / Accessories Optimizers,6720,6720,Stock,0,0,0,0,0,0,INV,2021,1204,2023-09-28 16:30:57,6720,2021-07,1207,DG,Other,Francisco Asturias
Jamaica,REIL Energy Limited,Utility Scale,ON-00121,INV/2021/1175,posted,2021-05-20 00:00:00,Guillermo Antonio Contreras Aguirre,3,[Backup Box-B0],347,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1041,1041,Stock,0,0,0,0,0,0,INV,2021,1175,2023-09-28 16:32:03,1041,2021-05,1443,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00403,INV/2021/1172,posted,2021-05-19 00:00:00,Francisco Asturias,5,[Backup Box-B0],332,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1660,17790,Stock,0,0,0,0,0,0,INV,2021,1172,2023-09-28 16:32:06,1660,2021-05,1446,DG,Other,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-00403,INV/2021/1172,posted,2021-05-19 00:00:00,Francisco Asturias,3,[HW-TX-5000],272,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,816,17790,Stock,0,0,0,0,0,0,INV,2021,1172,2023-09-28 16:32:07,816,2021-05,1447,DG,Other,Francisco Asturias
Barbados,Williams everGreen Ltd.,Utility Scale,ON-00302,INV/2021/1160,posted,2021-05-04 00:00:00,Francisco Asturias,18,[SUN2000-450W-P],51,0,24.97,1,Neptune - Panamá,DG / Accessories Optimizers,918,37073,Stock,0,0,0,0,0,0,INV,2021,1160,2023-09-28 16:32:22,918,2021-05,1190,DG,Other,Francisco Asturias
El Salvador,"Enersys Solar, S.A. de C.V.",DG,ON-01737,INV/2023/1799,posted,2023-02-14 00:00:00,Martin Muadi,1,[HW-TX-5000],335,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,335,3751,Stock,0,0,0,0,0,0,INV,2023,1799,2023-11-30 06:14:35,335,2023-02,1009,DG,Other,Martin Muadi
Nicaragua,ERA SOLAR S.A.,DG,ON-01966,INV/2023/1792,posted,2023-02-09 00:00:00,Dorian Flores,20,[SUN2000-450W-P2],48,0,35.75,1,Neptune - Panamá,DG / Accessories Optimizers,960,1010,Stock,0,0,0,0,0,0,INV,2023,1792,2023-11-30 06:14:52,960,2023-02,596,DG,Other,Other
Jamaica,FOSRICH CO. LTD.,DG,ON-01395,INV/2023/1794,posted,2023-02-09 00:00:00,Martin Muadi,11,[Backup Box-B0],387,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,4257,127085,Stock,0,0,0,0,0,0,INV,2023,1794,2023-11-30 06:14:49,4257,2023-02,1016,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,DG,ON-01877,INV/2023/1795,posted,2023-02-09 00:00:00,Martin Muadi,47,[LUNA2000-5KW-C0] Battery Controller,756,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,35532,263638,Stock,0,0,0,0,0,0,INV,2023,1795,2023-11-30 06:14:43,35532,2023-02,961,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,DG,ON-01395,INV/2023/1794,posted,2023-02-09 00:00:00,Martin Muadi,34,[LUNA2000-5KW-C0] Battery Controller,756,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,25704,127085,Stock,0,0,0,0,0,0,INV,2023,1794,2023-11-30 06:14:49,25704,2023-02,958,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,DG,ON-01877,INV/2023/1795,posted,2023-02-09 00:00:00,Martin Muadi,29,[Backup Box-B0],387,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,11223,263638,Stock,0,0,0,0,0,0,INV,2023,1795,2023-11-30 06:14:43,11223,2023-02,1002,DG,Other,Martin Muadi
Panama,MaiWei Corp,DG,ON-01730,INV/2023/1785,posted,2023-02-08 00:00:00,Alejandra Soto,60,[SUN2000-600W-P],52,0,40.38,1,Neptune - Panamá,DG / Accessories Optimizers,3120,3120,Stock,0,0,0,0,0,0,INV,2023,1785,2023-11-30 06:14:58,3120,2023-02,603,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01775,INV/2023/1769,posted,2023-01-30 00:00:00,Martin Muadi,10,[Backup Box-B0],387,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,3870,71950,Stock,0,0,0,0,0,0,INV,2023,1769,2023-11-30 06:15:27,3870,2023-01,1006,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01775,INV/2023/1769,posted,2023-01-30 00:00:00,Martin Muadi,10,[LUNA2000-5KW-C0] Battery Controller,756,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,7560,71950,Stock,0,0,0,0,0,0,INV,2023,1769,2023-11-30 06:15:25,7560,2023-01,984,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01775,INV/2023/1769,posted,2023-01-30 00:00:00,Martin Muadi,15,[HW-TX-5000],290,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,4350,71950,Stock,0,0,0,0,0,0,INV,2023,1769,2023-11-30 06:15:26,4350,2023-01,1004,DG,Other,Martin Muadi
Barbados,Future Energy Caribbean,DG,ON-01810,INV/2023/1758,posted,2023-01-18 00:00:00,Alejandra Soto,3,[Backup Box-B0],467,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1401,5901,Stock,0,0,0,0,0,0,INV,2023,1758,2023-11-30 06:15:52,1401,2023-01,1003,DG,Other,Other
Guyana,Helexia Solar Guyane 1,DG,ON-01800,INV/2022/1716,posted,2022-12-19 00:00:00,Alejandra Soto,1,"Extended Warranty SUN2000-40KTL-M3, 5 years",615,0,478,1,Neptune - Panamá,DG / C&I / Inverter / Warranty Extension,615,16857.03,Stock,0,0,0,0,0,0,INV,2022,1716,2023-09-28 16:35:33,615,2022-12,592,DG,Other,Other
Guyana,Helexia Solar Guyane 1,DG,ON-01800,INV/2022/1716,posted,2022-12-19 00:00:00,Alejandra Soto,3,"Extended Warranty SUN2000-60KTL-M0, 5 years",792,0,54,1,Neptune - Panamá,DG / C&I / Inverter / Warranty Extension,2376,16857.03,Stock,0,0,0,0,0,0,INV,2022,1716,2023-09-28 16:35:32,2376,2022-12,591,DG,Other,Other
Guyana,Helexia Solar Guyane 1,DG,ON-01801,INV/2022/1717,posted,2022-12-19 00:00:00,Alejandra Soto,3,"Extended Warranty SUN2000-40KTL-M3, 5 years",615,0,478,1,Neptune - Panamá,DG / C&I / Inverter / Warranty Extension,1845,10889.02,Stock,0,0,0,0,0,0,INV,2022,1717,2023-09-28 16:35:30,1845,2022-12,590,DG,Other,Other
Nicaragua,ERA SOLAR S.A.,DG,ON-01826,INV/2022/1668,posted,2022-11-23 00:00:00,Dorian Flores,2,[HW-TX-5000],319,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,638,3990,Stock,0,0,0,0,0,0,INV,2022,1668,2023-09-28 16:36:35,638,2022-11,1452,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01777,INV/2022/1670,posted,2022-11-23 00:00:00,Martin Muadi,10,[LUNA2000-5KW-C0] Battery Controller,756,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,7560,54680,Stock,0,0,0,0,0,0,INV,2022,1670,2023-09-28 16:36:32,7560,2022-11,1401,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01631,INV/2022/1669,posted,2022-11-23 00:00:00,Martin Muadi,300,[SUN2000-600W-P],48,0,40.38,1,Neptune - Panamá,DG / Accessories Optimizers,14400,14400,Stock,0,0,0,0,0,0,INV,2022,1669,2023-09-28 16:36:33,14400,2022-11,1213,DG,Other,Martin Muadi
Nicaragua,Alaska Cool S.A.,DG,ON-01557,INV/2022/1656,posted,2022-11-16 00:00:00,Dorian Flores,2,[LUNA2000-5KW-C0] Battery Controller,805,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,1610,10462,Stock,0,0,0,0,0,0,INV,2022,1656,2023-09-28 16:36:47,1610,2022-11,1395,DG,Other,Other
Nicaragua,Alaska Cool S.A.,DG,ON-01557,INV/2022/1656,posted,2022-11-16 00:00:00,Dorian Flores,1,[HW-TX-5000],319,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,319,10462,Stock,0,0,0,0,0,0,INV,2022,1656,2023-09-28 16:36:48,319,2022-11,1475,DG,Other,Other
Nicaragua,Alaska Cool S.A.,DG,ON-01557,INV/2022/1656,posted,2022-11-16 00:00:00,Dorian Flores,1,[Backup Box-B0],412,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,412,10462,Stock,0,0,0,0,0,0,INV,2022,1656,2023-09-28 16:36:49,412,2022-11,1471,DG,Other,Other
Nicaragua,Alaska Cool S.A.,DG,ON-01711,INV/2022/1658,posted,2022-11-16 00:00:00,Dorian Flores,1,[Backup Box-B0],412,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,412,10940,Stock,0,0,0,0,0,0,INV,2022,1658,2023-09-28 16:36:44,412,2022-11,1454,DG,Other,Other
Nicaragua,Alaska Cool S.A.,DG,ON-01711,INV/2022/1658,posted,2022-11-16 00:00:00,Dorian Flores,1,[HW-TX-5000],319,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,319,10940,Stock,0,0,0,0,0,0,INV,2022,1658,2023-09-28 16:36:43,319,2022-11,1453,DG,Other,Other
Nicaragua,Alaska Cool S.A.,DG,ON-01557,INV/2022/1656,posted,2022-11-16 00:00:00,Dorian Flores,20,[SUN2000-450W-P],30,0,24.97,1,Neptune - Panamá,DG / Accessories Optimizers,600,10462,Stock,0,0,0,0,0,0,INV,2022,1656,2023-09-28 16:36:49,600,2022-11,1192,DG,Other,Other
Nicaragua,Alaska Cool S.A.,DG,ON-01711,INV/2022/1658,posted,2022-11-16 00:00:00,Dorian Flores,3,[LUNA2000-5KW-C0] Battery Controller,805,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,2415,10940,Stock,0,0,0,0,0,0,INV,2022,1658,2023-09-28 16:36:45,2415,2022-11,1344,DG,Other,Other
Panama,"Greentec Energy, S.A.",DG,ON-01534,INV/2022/1651,posted,2022-11-14 00:00:00,Alejandra Soto,3,[LUNA2000-5KW-C0] Battery Controller,920,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,2760,29070,Stock,0,0,0,0,0,0,INV,2022,1651,2023-09-28 16:36:56,2760,2022-11,1332,DG,Other,Other
Nicaragua,CLEAN ENERGY S.A.,DG,ON-01747,INV/2022/1650,posted,2022-11-14 00:00:00,Dorian Flores,1,[Backup Box-B0],412,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,412,21542,Stock,0,0,0,0,0,0,INV,2022,1650,2023-09-28 16:37:01,412,2022-11,1465,DG,Other,Other
Panama,"Greentec Energy, S.A.",DG,ON-01534,INV/2022/1651,posted,2022-11-14 00:00:00,Alejandra Soto,3,[HW-TX-5000],355,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1065,29070,Stock,0,0,0,0,0,0,INV,2022,1651,2023-09-28 16:36:58,1065,2022-11,1467,DG,Other,Other
Nicaragua,CLEAN ENERGY S.A.,DG,ON-01747,INV/2022/1650,posted,2022-11-14 00:00:00,Dorian Flores,1,[HW-TX-5000],319,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,319,21542,Stock,0,0,0,0,0,0,INV,2022,1650,2023-09-28 16:37:01,319,2022-11,1469,DG,Other,Other
Panama,"Greentec Energy, S.A.",DG,ON-01534,INV/2022/1651,posted,2022-11-14 00:00:00,Alejandra Soto,3,[Backup Box-B0],467,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1401,29070,Stock,0,0,0,0,0,0,INV,2022,1651,2023-09-28 16:36:57,1401,2022-11,1470,DG,Other,Other
Costa Rica,"Inversiones Solalpi, S.A.",DG,ON-01562,INV/2022/1643,posted,2022-11-09 00:00:00,Alejandra Soto,2,[LUNA2000-5KW-C0] Battery Controller,805,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,1610,7084,Stock,0,0,0,0,0,0,INV,2022,1643,2023-09-28 16:37:12,1610,2022-11,1367,DG,Other,Other
Costa Rica,"Inversiones Solalpi, S.A.",DG,ON-01562,INV/2022/1643,posted,2022-11-09 00:00:00,Alejandra Soto,1,[Backup Box-B0],412,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,412,7084,Stock,0,0,0,0,0,0,INV,2022,1643,2023-09-28 16:37:10,412,2022-11,1463,DG,Other,Other
Barbados,Prosolar 246 Inc.,DG,ON-01487,INV/2022/1641,posted,2022-11-08 00:00:00,Alejandra Soto,2,[Backup Box-B0],467,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,934,2792,Stock,0,0,0,0,0,0,INV,2022,1641,2023-09-28 16:37:15,934,2022-11,1460,DG,Other,Other
Guatemala,"Operadores Nacionales, S.A.",DG,ON-01760,INV/2022/1622,posted,2022-10-20 00:00:00,Martin Muadi,360,[SUN2000-450W-P],28,0,24.97,1,Neptune - Panamá,DG / Accessories Optimizers,10080,52497,Stock,0,0,0,0,0,0,INV,2022,1622,2023-09-28 16:37:40,10080,2022-10,1202,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,DG,ON-01477,INV/2022/1621,posted,2022-10-19 00:00:00,Martin Muadi,10,[LUNA2000-5KW-C0] Battery Controller,776,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,7760,98223,Stock,0,0,0,0,0,0,INV,2022,1621,2023-09-28 16:37:43,7760,2022-10,1351,DG,Other,Martin Muadi
Jamaica,FOSRICH CO. LTD.,DG,ON-01477,INV/2022/1621,posted,2022-10-19 00:00:00,Martin Muadi,15,[Backup Box-B0],394,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,5910,98223,Stock,0,0,0,0,0,0,INV,2022,1621,2023-09-28 16:37:43,5910,2022-10,1430,DG,Other,Martin Muadi
Guatemala,"Operadores Nacionales, S.A.",DG,ON-01676,INV/2022/1605,posted,2022-10-05 00:00:00,Martin Muadi,1,[LUNA2000-5KW-C0] Battery Controller,794,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,794,29890,Stock,0,0,0,0,0,0,INV,2022,1605,2023-09-28 16:38:03,794,2022-10,1325,DG,Other,Martin Muadi
Panama,"Panama Electric Supply, S.A.",DG,ON-01638,INV/2022/1583,posted,2022-09-29 00:00:00,Alejandra Soto,3,[Backup Box-B0],412,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1236,63615,Stock,0,0,0,0,0,0,INV,2022,1583,2023-09-28 16:38:39,1236,2022-09,1417,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01610,INV/2022/1559,posted,2022-09-09 00:00:00,Martin Muadi,10,[Backup Box-B0],387,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,3870,12470,Stock,0,0,0,0,0,0,INV,2022,1559,2023-09-28 16:39:11,3870,2022-09,1422,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01610,INV/2022/1559,posted,2022-09-09 00:00:00,Martin Muadi,15,[HW-TX-5000],290,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,4350,12470,Stock,0,0,0,0,0,0,INV,2022,1559,2023-09-28 16:39:10,4350,2022-09,1478,DG,Other,Martin Muadi
Saint Vincent and the Grenadines,SVG Solar Teck Ltd.,DG,ON-01570,INV/2022/1554,posted,2022-09-05 00:00:00,Alejandra Soto,3,[Backup Box-B0],412,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1236,1327,Stock,0,0,0,0,0,0,INV,2022,1554,2023-09-28 16:39:20,1236,2022-09,1480,DG,Other,Other
Guatemala,"Operadores Nacionales, S.A.",DG,ON-01558,INV/2022/1534,posted,2022-08-29 00:00:00,Martin Muadi,18,[HW-TX-5000],281,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,5058,157512,Stock,0,0,0,0,0,0,INV,2022,1534,2023-09-28 16:40:01,5058,2022-08,1524,DG,Other,Martin Muadi
Guatemala,"Operadores Nacionales, S.A.",DG,ON-01558,INV/2022/1534,posted,2022-08-29 00:00:00,Martin Muadi,4,[Backup Box-B0],371,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,1484,157512,Stock,0,0,0,0,0,0,INV,2022,1534,2023-09-28 16:39:58,1484,2022-08,1528,DG,Other,Martin Muadi
Guatemala,"Operadores Nacionales, S.A.",DG,ON-01558,INV/2022/1534,posted,2022-08-29 00:00:00,Martin Muadi,20,[SUN2000-450W-P],27,0,24.97,1,Neptune - Panamá,DG / Accessories Optimizers,540,157512,Stock,0,0,0,0,0,0,INV,2022,1534,2023-09-28 16:39:59,540,2022-08,1211,DG,Other,Martin Muadi
El Salvador,Inversiones Merelec S.A. de C.V.,DG,ON-01427,INV/2022/1530,posted,2022-08-25 00:00:00,Martin Muadi,2,[LUNA2000-5KW-C0] Battery Controller,966,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,1932,11640,Stock,0,0,0,0,0,0,INV,2022,1530,2023-09-28 16:40:19,1932,2022-08,1365,DG,Other,Martin Muadi
El Salvador,Inversiones Merelec S.A. de C.V.,DG,ON-01427,INV/2022/1530,posted,2022-08-25 00:00:00,Martin Muadi,2,[HW-TX-5000],375,0,253.59,1,Neptune - Panamá,DG / Residential / ESS / Accessory,750,11640,Stock,0,0,0,0,0,0,INV,2022,1530,2023-09-28 16:40:21,750,2022-08,1521,DG,Other,Martin Muadi
El Salvador,Inversiones Merelec S.A. de C.V.,DG,ON-01427,INV/2022/1530,posted,2022-08-25 00:00:00,Martin Muadi,2,[Backup Box-B0],491,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,982,11640,Stock,0,0,0,0,0,0,INV,2022,1530,2023-09-28 16:40:20,982,2022-08,1536,DG,Other,Martin Muadi
Panama,"TECNIC GROUP, S.A. PANAMA",DG,ON-01561,INV/2022/1525,posted,2022-08-19 00:00:00,Alejandra Soto,150,[SUN2000-450W-P],28,0,24.97,1,Neptune - Panamá,DG / Accessories Optimizers,4200,4200,Stock,0,0,0,0,0,0,INV,2022,1525,2023-09-28 16:40:27,4200,2022-08,1193,DG,Other,Other
Dominican Republic,"Unitrade, S.R.L.",DG,ON-01529,INV/2022/1518,posted,2022-08-17 00:00:00,Martin Muadi,200,[SUN2000-450W-P],28,0,24.97,1,Neptune - Panamá,DG / Accessories Optimizers,5600,5600,Stock,0,0,0,0,0,0,INV,2022,1518,2023-09-28 16:40:32,5600,2022-08,1209,DG,Other,Martin Muadi
Nicaragua,TECNOSOLUCION S.A.,DG,ON-01478,INV/2022/1509,posted,2022-08-09 00:00:00,Dorian Flores,1,[LUNA2000-5KW-C0] Battery Controller,826,0,642.99,1,Neptune - Panamá,DG / Residential / ESS,826,4144,Stock,0,0,0,0,0,0,INV,2022,1509,2023-09-28 16:40:43,826,2022-08,1357,DG,Other,Other
Nicaragua,TECNOSOLUCION S.A.,DG,ON-01478,INV/2022/1509,posted,2022-08-09 00:00:00,Dorian Flores,1,[Backup Box-B0],420,0,313.05,1,Neptune - Panamá,DG / Residential / ESS / Accessory,420,4144,Stock,0,0,0,0,0,0,INV,2022,1509,2023-09-28 16:40:44,420,2022-08,1493,DG,Other,Other
