Pais,Cliente,Clasificacion,Orden de compra,No.defactura,Estado de la Factura,fecha de factura,Comercial,Cantidad,Nombre de producto,Precio unitario,Descuento,Costo U,Almacen.0,Almacen.1,Segmento,Total Producto,Monto total,Referencia,Capacidad_a_kwh,Potencia_kw,Potencia_t_mva,Total Potencia kW,Total Potencia de Transformadores MVA,Total Capacidad de almacenamiento kWh,Prefix,Year,Invoice_No,Hora de extracción,Amount,Year Month,Index,Classificacion New,Segmento (Grouped),Comercial (Grouped)
Panama,"Sociedad Super Servicios, S.A.",Utility Scale,ON-01291,INV/2022/1556,posted,2022-09-07 00:00:00,Francisco Asturias,2,"[STS-6000K-H1] 6,500 kVA @40℃ / 5,920 kVA @50℃",147058.82,0,120000,1,Neptune - Panamá,Utility Scale / STS,294117.64,247899.99,PO 3205,0,0,6.5,0,13,0,INV,2022,1556,2023-09-28 16:39:18,294117.64,2022-09,2097,Utility Scale,Utility Scale / STS,Francisco Asturias
Panama,"EISA, Photovoltaics Business Corp. Ecosolar 3",Utility Scale,ON-01068,INV/2022/1516,posted,2022-08-17 00:00:00,Francisco Asturias,1,"[STS-6000K-H1] 6,300 kVA @40℃ / 5,400 kVA @50℃, 13.8±2*2.5% / 0.8 kV , Dyn11-yn11, oil-immersed, ONAN 2000m at sea level, 60HzSpare parts (include)",105000,0,120000,1,Neptune - Panamá,Utility Scale / STS,105000,105000,PO 3184,0,0,6.3,0,6.3,0,INV,2022,1516,2023-09-28 16:40:33,105000,2022-08,2087,Utility Scale,Utility Scale / STS,Francisco Asturias
Panama,"EISA, Photovoltaics Venture, Corp. Ecosolar 5",Utility Scale,ON-01131,INV/2022/1521,posted,2022-08-17 00:00:00,Francisco Asturias,1,"[STS-6000K-H1] 6,300 kVA @40℃ / 5,400 kVA @50℃, 13.8±2*2.5% / 0.8 kV , Dyn11-yn11, oil-immersed, ONAN 2000m at sea level, 60HzSpare parts (include)",105000,0,120000,1,Neptune - Panamá,Utility Scale / STS,105000,105000,PO 3186,0,0,6.3,0,6.3,0,INV,2022,1521,2023-09-28 16:40:30,105000,2022-08,2089,Utility Scale,Utility Scale / STS,Francisco Asturias
Panama,"EISA, Photovoltaics Operations, Corp. Ecosolar 4",Utility Scale,ON-01130,INV/2022/1519,posted,2022-08-17 00:00:00,Francisco Asturias,1,"[STS-6000K-H1] 6,300 kVA @40℃ / 5,400 kVA @50℃, 13.8±2*2.5% / 0.8 kV , Dyn11-yn11, oil-immersed, ONAN 2000m at sea level, 60HzSpare parts (include)",105000,0,120000,1,Neptune - Panamá,Utility Scale / STS,105000,105000,PO 3185,0,0,6.3,0,6.3,0,INV,2022,1519,2023-09-28 16:40:31,105000,2022-08,2085,Utility Scale,Utility Scale / STS,Francisco Asturias
Panama,"EISA, Photovoltaics Business Corp. Ecosolar 3",Utility Scale,ON-01068,INV/2022/1517,posted,2022-08-17 00:00:00,Francisco Asturias,1,"[STS-6000K-H1] 6,300 kVA @40℃ / 5,400 kVA @50℃, 13.8±2*2.5% / 0.8 kV , Dyn11-yn11, oil-immersed, ONAN 2000m at sea level, 60HzSpare parts (include)",105000,0,120000,1,Neptune - Panamá,Utility Scale / STS,105000,105000,PO 3184,0,0,6.3,0,6.3,0,INV,2022,1517,2023-09-28 16:40:33,105000,2022-08,2088,Utility Scale,Utility Scale / STS,Francisco Asturias
Panama,"EISA, Photovoltaics Venture, Corp. Ecosolar 5",Utility Scale,ON-01131,INV/2022/1522,posted,2022-08-17 00:00:00,Francisco Asturias,1,"[STS-6000K-H1] 6,300 kVA @40℃ / 5,400 kVA @50℃, 13.8±2*2.5% / 0.8 kV , Dyn11-yn11, oil-immersed, ONAN 2000m at sea level, 60HzSpare parts (include)",105000,0,120000,1,Neptune - Panamá,Utility Scale / STS,105000,105000,PO 3186,0,0,6.3,0,6.3,0,INV,2022,1522,2023-09-28 16:40:30,105000,2022-08,2086,Utility Scale,Utility Scale / STS,Francisco Asturias
Panama,"EISA, Photovoltaics Operations, Corp. Ecosolar 4",Utility Scale,ON-01130,INV/2022/1520,posted,2022-08-17 00:00:00,Francisco Asturias,1,"[STS-6000K-H1] 6,300 kVA @40℃ / 5,400 kVA @50℃, 13.8±2*2.5% / 0.8 kV , Dyn11-yn11, oil-immersed, ONAN 2000m at sea level, 60HzSpare parts (include)",105000,0,120000,1,Neptune - Panamá,Utility Scale / STS,105000,105000,PO 3185,0,0,6.3,0,6.3,0,INV,2022,1520,2023-09-28 16:40:31,105000,2022-08,2083,Utility Scale,Utility Scale / STS,Francisco Asturias
Guatemala,"Cenit, S.A.",DG,ON-01023,INV/2022/1508,posted,2022-08-09 00:00:00,Martin Muadi,1,"[STS-6000K-H1] 6,500 kVA @40℃ / 5,920 kVA @50℃",118888.89,0,120000,1,Neptune - Panamá,Utility Scale / STS,118888.89,118888.89,PO 3170,0,0,6.5,0,6.5,0,INV,2022,1508,2023-09-28 16:40:46,118888.89,2022-08,2094,Utility Scale,Utility Scale / STS,Martin Muadi
Panama,Renewable Energy & Technical Solutions S.A. (RETSSA),DG,ON-01062,INV/2022/1476,posted,2022-06-30 00:00:00,Martin Muadi,1,[STS-3000K-H1],101125,0,90000,1,Neptune - Panamá,Utility Scale / STS,101125,101125,PO 3173,0,0,3.3,0,3.3,0,INV,2022,1476,2023-09-28 16:41:49,101125,2022-06,2090,Utility Scale,Utility Scale / STS,Martin Muadi
Spain,"Enerland 2007 Fotovoltaica, S.L.",DG,ON-00900,INV/2022/1474,posted,2022-06-30 00:00:00,Martin Muadi,2,[STS-3000K-H1],95000,0,90000,1,Neptune - Panamá,Utility Scale / STS,190000,387330.2,PO 3174,0,0,3.3,0,6.6,0,INV,2022,1474,2023-09-28 16:41:53,190000,2022-06,2091,Utility Scale,Utility Scale / STS,Martin Muadi
Spain,"Enerland 2007 Fotovoltaica, S.L.",DG,ON-00900,INV/2022/1474,posted,2022-06-30 00:00:00,Martin Muadi,2,"[STS-6000K-H1] 6,500 kVA @40℃ / 5,920 kVA @50℃",120000,0,120000,1,Neptune - Panamá,Utility Scale / STS,240000,387330.2,PO 3174,0,0,6.5,0,13,0,INV,2022,1474,2023-09-28 16:41:52,240000,2022-06,2092,Utility Scale,Utility Scale / STS,Martin Muadi
Guatemala,"ROYTEX, S.A.",Utility Scale,ON-01140,INV/2022/1383,posted,2022-03-30 00:00:00,Enrique Isaac Colindres Orellana,1,[STS-3000K-H1],115000,0,90000,1,Neptune - Panamá,Utility Scale / STS,115000,115000,PO 3159,0,0,3.3,0,3.3,0,INV,2022,1383,2023-09-28 16:44:31,115000,2022-03,2066,Utility Scale,Utility Scale / STS,Enrique Isaac Colindres Orellana
Spain,"Aplicaciones Tecnicas de la Energia, S.L.",Utility Scale,ON-00127,INV/2021/1286,posted,2021-11-29 00:00:00,Guillermo Antonio Contreras Aguirre,1,"[STS-3000K-H1] 3,150 kVA @40℃ / 2,700 kVA @50℃",76091,0,90000,1,Neptune - Panamá,Utility Scale / STS,76091,13422.5,PO 3093,0,0,3.15,0,3.15,0,INV,2021,1286,2023-09-28 16:27:52,76091,2021-11,2064,Utility Scale,Utility Scale / STS,Other
Mexico,"Tecnoproyectos Avanzados, S.A. de C.V.",DG,ON-02724,INV/2023/2087,posted,2023-10-11 00:00:00,Martin Muadi,18,[SUN2000-60KTL-M0],3467,6.25,2607.57,1,Neptune - Panamá,DG / C&I / Inverter,58505.63,60692.08,Stock Neptune,0,60,0,1080,0,0,INV,2023,2087,2023-11-30 06:02:07,58505.63,2023-10,817,DG,Other,Martin Muadi
Panama,IMPORTADORA DE BATERIAS S.A.,DG,ON-02202,INV/2023/2063,posted,2023-09-11 00:00:00,Matías Aqueveque,20,[SUN2000-100KTL-M2],4848,3,4000,1,Neptune - Panamá,DG / C&I / Inverter,94051.2,249047.5,Stock Neptune,0,100,0,2000,0,0,INV,2023,2063,2023-11-30 06:03:04,94051.2,2023-09,799,DG,Other,Other
Panama,IMPORTADORA DE BATERIAS S.A.,DG,ON-02202,INV/2023/2063,posted,2023-09-11 00:00:00,Matías Aqueveque,10,[SUN2000-20KTL-M3],2299,3,1620.21,1,Neptune - Panamá,DG / C&I / Inverter,22300.3,249047.5,Stock Neptune,0,20,0,200,0,0,INV,2023,2063,2023-11-30 06:03:03,22300.3,2023-09,867,DG,Other,Other
Panama,IMPORTADORA DE BATERIAS S.A.,DG,ON-02202,INV/2023/2063,posted,2023-09-11 00:00:00,Matías Aqueveque,18,[SUN2000-5KTL-L1],692,3,550.63,1,Neptune - Panamá,DG / Residential / Inverter,12082.32,249047.5,Stock Neptune,0,5,0,90,0,0,INV,2023,2063,2023-11-30 06:02:59,12082.32,2023-09,1173,DG,Other,Other
Panama,IMPORTADORA DE BATERIAS S.A.,DG,ON-02202,INV/2023/2063,posted,2023-09-11 00:00:00,Matías Aqueveque,18,[SUN2000-3KTL-L1],609,3,472.4,1,Neptune - Panamá,DG / Residential / Inverter,10633.14,249047.5,Stock Neptune,0,3,0,54,0,0,INV,2023,2063,2023-11-30 06:02:58,10633.14,2023-09,1174,DG,Other,Other
Panama,IMPORTADORA DE BATERIAS S.A.,DG,ON-02202,INV/2023/2063,posted,2023-09-11 00:00:00,Matías Aqueveque,18,[SUN2000-6KTL-L1],809,3,622.29,1,Neptune - Panamá,DG / Residential / Inverter,14125.14,249047.5,Stock Neptune,0,6,0,108,0,0,INV,2023,2063,2023-11-30 06:03:00,14125.14,2023-09,1181,DG,Other,Other
Spain,ENZEN SPAIN S.L.U,DG,ON-02078,INV/2023/1923,posted,2023-05-24 00:00:00,Alejandra Soto,17,[SUN2000-50KTL-M3],3336,11.7,2080.48,1,Neptune - Panamá,DG / C&I / Inverter,50076.7,53428.29,Stock Neptune,0,50,0,850,0,0,INV,2023,1923,2023-11-30 06:09:15,50076.7,2023-05,883,DG,Other,Other
Spain,ENZEN SPAIN S.L.U,DG,ON-02077,INV/2023/1922,posted,2023-05-24 00:00:00,Alejandra Soto,23,[SUN2000-50KTL-M3],3336,11.7,2080.48,1,Neptune - Panamá,DG / C&I / Inverter,67750.82,70071.41,Stock Neptune,0,50,0,1150,0,0,INV,2023,1922,2023-11-30 06:09:16,67750.82,2023-05,884,DG,Other,Other
El Salvador,"Enerland Group El Salvador, S.A. de C.V.",DG,ON-02057,INV/2023/1907,posted,2023-05-17 00:00:00,Martin Muadi,9,[SUN2000-8KTL-M1],1473,3,1052,1,Neptune - Panamá,DG / C&I / Inverter,12859.29,18607.51,Dropship,0,8,0,72,0,0,INV,2023,1907,2023-11-30 06:10:00,12859.29,2023-05,834,DG,Other,Martin Muadi
El Salvador,"Enerland Group El Salvador, S.A. de C.V.",DG,ON-02057,INV/2023/1907,posted,2023-05-17 00:00:00,Martin Muadi,3,[SUN2000-4KTL-M1],1146,3,751,1,Neptune - Panamá,DG / C&I / Inverter,3334.86,18607.51,Dropship,0,4,0,12,0,0,INV,2023,1907,2023-11-30 06:10:00,3334.86,2023-05,833,DG,Other,Martin Muadi
Mexico,"Tecnoproyectos Avanzados, S.A. de C.V.",DG,ON-01508,NC/2023/0021,posted,2023-04-30 00:00:00,Alejandra Soto,17,[SUN2000-60KTL-M0],3747,6.25,2607.57,1,Neptune - Panamá,DG / C&I / Inverter,59717.81,-61946.06,"Reversión de: INV/2023/1801, Anulación por cambio de equipo a requerimiento del cliente",0,60,0,1020,0,0,NC,2023,21,2023-11-30 06:10:35,-59717.81,2023-04,785,DG,Other,Other
Guatemala,HALUM S.A.,DG,ON-01536,INV/2023/1884,posted,2023-04-20 00:00:00,Martin Muadi,15,[SUN2000-215KTL-H0],7734,8,4861.64,1,Neptune - Panamá,Utility Scale / Inverter,106729.2,111089.08,Stock Loginter,0,215,0,3225,0,0,INV,2023,1884,2023-11-30 06:11:32,106729.2,2023-04,1919,Utility Scale,Utility Scale / Inverter,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-02238,INV/2023/1874,posted,2023-04-11 00:00:00,Martin Muadi,24,[SUN2000-3KTL-L1],581,6.25,472.4,1,Neptune - Panamá,DG / Residential / Inverter,13072.5,168630.01,Stock Neptune,0,3,0,72,0,0,INV,2023,1874,2023-11-30 06:11:48,13072.5,2023-04,1123,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-02238,INV/2023/1874,posted,2023-04-11 00:00:00,Martin Muadi,50,[SUN2000-50KTL-M3],2219,6.25,2080.48,1,Neptune - Panamá,DG / C&I / Inverter,104015.63,168630.01,Stock Neptune,0,50,0,2500,0,0,INV,2023,1874,2023-11-30 06:11:49,104015.63,2023-04,776,DG,Other,Martin Muadi
Dominican Republic,"Unitrade, S.R.L.",DG,ON-02238,INV/2023/1874,posted,2023-04-11 00:00:00,Martin Muadi,12,[SUN2000-40KTL-M3],2529,6.25,2115.56,1,Neptune - Panamá,DG / C&I / Inverter,28451.25,168630.01,Stock Neptune,0,40,0,480,0,0,INV,2023,1874,2023-11-30 06:11:49,28451.25,2023-04,775,DG,Other,Martin Muadi
El Salvador,ATLAS RENOVABLES S.A. DE C.V.,DG,ON-00719,RINV/2021/0037,posted,2021-11-10 00:00:00,Martin Muadi,4,[SUN2000-5KTL-L1],880,5,600.85,1,Neptune - Panamá,DG / Residential / Inverter,3344,-3391.5,"Reversión de: INV/2021/1266, Pedido incorrecto.",0,5,0,20,0,0,RINV,2021,37,2023-09-28 16:28:29,-3344,2021-11,1646,DG,Other,Martin Muadi
El Salvador,"Potenza, S.A. de C.V.",Utility Scale,ON-00731,NC/2022/0071,posted,2022-08-29 00:00:00,Francisco Asturias,1,[SUN2000-215KTL-H0],0,0,4861.64,1,Neptune - Panamá,Utility Scale / Inverter,0,-291953.48,"Reversión de: INV/2022/1477, Por error en nombre del cliente",0,215,0,215,0,0,NC,2022,71,2023-09-28 16:39:50,0,2022-08,1891,Utility Scale,Utility Scale / Inverter,Francisco Asturias
El Salvador,"Potenza, S.A. de C.V.",Utility Scale,ON-00731,NC/2022/0071,posted,2022-08-29 00:00:00,Francisco Asturias,100,[SUN2000-215KTL-H0],5560,0,4861.64,1,Neptune - Panamá,Utility Scale / Inverter,556000,-291953.48,"Reversión de: INV/2022/1477, Por error en nombre del cliente",0,215,0,21500,0,0,NC,2022,71,2023-09-28 16:39:49,-556000,2022-08,1890,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Dominican Republic,"Unitrade, S.R.L.",Utility Scale,ON-02653,INV/2023/2125,posted,2023-11-09 00:00:00,Francisco Asturias,5,[SUN2000-330KTL-H1],8219,0,0,1,Neptune - Panamá,Utility Scale / Inverter,41095,41095,Dropship,0,330,0,1650,0,0,INV,2023,2125,2023-11-30 06:00:55,41095,2023-11,1924,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,"TECNIC GROUP, S.A. PANAMA",Utility Scale,ON-02339,INV/2023/2118,posted,2023-10-31 00:00:00,Francisco Asturias,8,[SUN2000-330KTL-H1],8520,0,0,1,Neptune - Panamá,Utility Scale / Inverter,68160,73160,Dropship,0,330,0,2640,0,0,INV,2023,2118,2023-11-30 06:01:03,68160,2023-10,1879,Utility Scale,Utility Scale / Inverter,Francisco Asturias
El Salvador,"Ingenio La Cabaña, S.A. de C.V.",Utility Scale,ON-02553,INV/2023/2111,posted,2023-10-26 00:00:00,Raul Davila,1,[SUN2000-330KTL-H1],8353,0,0,1,Neptune - Panamá,Utility Scale / Inverter,8353,154909.1,Dropship,0,330,0,330,0,0,INV,2023,2111,2023-11-30 06:01:28,8353,2023-10,1898,Utility Scale,Utility Scale / Inverter,Other
El Salvador,"Ingenio La Cabaña, S.A. de C.V.",Utility Scale,ON-02553,INV/2023/2111,posted,2023-10-26 00:00:00,Raul Davila,17,[SUN2000-330KTL-H1],8353,0,0,1,Neptune - Panamá,Utility Scale / Inverter,142001,154909.1,Dropship,0,330,0,5610,0,0,INV,2023,2111,2023-11-30 06:01:27,142001,2023-10,1900,Utility Scale,Utility Scale / Inverter,Other
Panama,"Aguafuerte, S.A.",Utility Scale,ON-02059,INV/2023/2037,posted,2023-08-09 00:00:00,Francisco Asturias,38,[SUN2000-330KTL-H1],9550,0,0,1,Neptune - Panamá,Utility Scale / Inverter,362900,397882,Dropship,0,330,0,12540,0,0,INV,2023,2037,2023-11-30 06:04:19,362900,2023-08,1855,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,"Aguafuerte, S.A.",Utility Scale,ON-02059,INV/2023/2037,posted,2023-08-09 00:00:00,Francisco Asturias,1,[SUN2000-330KTL-H1],9550,0,0,1,Neptune - Panamá,Utility Scale / Inverter,9550,397882,Dropship,0,330,0,330,0,0,INV,2023,2037,2023-11-30 06:04:20,9550,2023-08,1921,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,Aquavoltaics S.A.,Utility Scale,ON-02062,INV/2023/2038,posted,2023-08-09 00:00:00,Francisco Asturias,1,[SUN2000-330KTL-H1],9550,0,0,1,Neptune - Panamá,Utility Scale / Inverter,9550,397882,Dropship,0,330,0,330,0,0,INV,2023,2038,2023-11-30 06:04:17,9550,2023-08,1867,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,Aquavoltaics S.A.,Utility Scale,ON-02062,INV/2023/2038,posted,2023-08-09 00:00:00,Francisco Asturias,38,[SUN2000-330KTL-H1],9550,0,0,1,Neptune - Panamá,Utility Scale / Inverter,362900,397882,Dropship,0,330,0,12540,0,0,INV,2023,2038,2023-11-30 06:04:17,362900,2023-08,1853,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Dominican Republic,LAESA LTD,Utility Scale,ON-02108,INV/2023/1975,posted,2023-06-28 00:00:00,Francisco Asturias,6,[SUN2000-330KTL-H1],8480,0,0,1,Neptune - Panamá,Utility Scale / Inverter,50880,57028,Dropship,0,330,0,1980,0,0,INV,2023,1975,2023-11-30 06:06:56,50880,2023-06,1887,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,Caldera Energy Corp,Utility Scale,ON-02086,INV/2023/1972,posted,2023-06-26 00:00:00,Francisco Asturias,20,[SUN2000-330KTL-H1],8297.87,0,0,1,Neptune - Panamá,Utility Scale / Inverter,165957.4,190904.21,Dropship,0,330,0,6600,0,0,INV,2023,1972,2023-11-30 06:07:05,165957.4,2023-06,1920,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,Caldera Energy Corp,Utility Scale,ON-02086,INV/2023/1972,posted,2023-06-26 00:00:00,Francisco Asturias,1,[SUN2000-330KTL-H1],8297.87,0,0,1,Neptune - Panamá,Utility Scale / Inverter,8297.87,190904.21,Dropship,0,330,0,330,0,0,INV,2023,1972,2023-11-30 06:07:05,8297.87,2023-06,1918,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,"Aethon Power & Equipment, Corp.",Utility Scale,ON-01938,INV/2023/1939,posted,2023-05-31 00:00:00,Francisco Asturias,29,[SUN2000-215KTL-H0],4758.06,0,4861.64,1,Neptune - Panamá,Utility Scale / Inverter,137983.74,137983.74,Stock Loginter,0,215,0,6235,0,0,INV,2023,1939,2023-11-30 06:08:21,137983.74,2023-05,1930,Utility Scale,Utility Scale / Inverter,Francisco Asturias
El Salvador,"Enerland Group El Salvador, S.A. de C.V.",Utility Scale,ON-02345,INV/2023/1940,posted,2023-05-31 00:00:00,Francisco Asturias,1,[SUN2000-215KTL-H0],5500,0,4861.64,1,Neptune - Panamá,Utility Scale / Inverter,5500,11000,Stock Loginter,0,215,0,215,0,0,INV,2023,1940,2023-11-30 06:08:19,5500,2023-05,1908,Utility Scale,Utility Scale / Inverter,Francisco Asturias
El Salvador,"Enerland Group El Salvador, S.A. de C.V.",Utility Scale,ON-02345,INV/2023/1940,posted,2023-05-31 00:00:00,Francisco Asturias,1,[SUN2000-215KTL-H3],5500,0,5000,1,Neptune - Panamá,Utility Scale / Inverter,5500,11000,Stock Loginter,0,215,0,215,0,0,INV,2023,1940,2023-11-30 06:08:20,5500,2023-05,1911,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,"Istmo Energy Control, S.A.",Utility Scale,ON-02157,INV/2023/1928,posted,2023-05-31 00:00:00,Francisco Asturias,1,[SUN2000-330KTL-H1],8191.49,0,0,1,Neptune - Panamá,Utility Scale / Inverter,8191.49,241383,Dropship,0,330,0,330,0,0,INV,2023,1928,2023-11-30 06:08:43,8191.49,2023-05,1928,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,"Istmo Energy Control, S.A.",Utility Scale,ON-02157,INV/2023/1928,posted,2023-05-31 00:00:00,Francisco Asturias,27,[SUN2000-330KTL-H1],8191.49,0,0,1,Neptune - Panamá,Utility Scale / Inverter,221170.23,241383,Dropship,0,330,0,8910,0,0,INV,2023,1928,2023-11-30 06:08:43,221170.23,2023-05,1929,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Honduras,"Zona Ind. de Exp. Buenavista, S.A.",Utility Scale,ON-02008,INV/2023/1918,posted,2023-05-22 00:00:00,Francisco Asturias,1,[SUN2000-330KTL-H1],9100,0,0,1,Neptune - Panamá,Utility Scale / Inverter,9100,152040,Dropship,0,330,0,330,0,0,INV,2023,1918,2023-11-30 06:09:46,9100,2023-05,1884,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Honduras,"Zona Ind. de Exp. Buenavista, S.A.",Utility Scale,ON-02008,INV/2023/1918,posted,2023-05-22 00:00:00,Francisco Asturias,15,[SUN2000-330KTL-H1],9100,0,0,1,Neptune - Panamá,Utility Scale / Inverter,136500,152040,Dropship,0,330,0,4950,0,0,INV,2023,1918,2023-11-30 06:09:46,136500,2023-05,1865,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Spain,UTE Talnique España,Utility Scale,ON-02160,INV/2023/1919,posted,2023-05-22 00:00:00,Francisco Asturias,44,[SUN2000-330KTL-H1],8210.53,0,0,1,Neptune - Panamá,Utility Scale / Inverter,361263.32,386631.75,Dropship,0,330,0,14520,0,0,INV,2023,1919,2023-11-30 06:09:43,361263.32,2023-05,1863,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Spain,UTE Talnique España,Utility Scale,ON-02160,INV/2023/1919,posted,2023-05-22 00:00:00,Francisco Asturias,1,[SUN2000-330KTL-H1],8210.53,0,0,1,Neptune - Panamá,Utility Scale / Inverter,8210.53,386631.75,Dropship,0,330,0,330,0,0,INV,2023,1919,2023-11-30 06:09:43,8210.53,2023-05,1859,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Guatemala,"Ecolumen y Convertechnic de Guatemala, S.A.",Utility Scale,ON-01905,INV/2023/1911,posted,2023-05-19 00:00:00,Raul Davila,9,[SUN2000-330KTL-H1],9325,0,0,1,Neptune - Panamá,Utility Scale / Inverter,83925,98810,Dropship,0,330,0,2970,0,0,INV,2023,1911,2023-11-30 06:09:55,83925,2023-05,1878,Utility Scale,Utility Scale / Inverter,Other
Guatemala,"Ecolumen y Convertechnic de Guatemala, S.A.",Utility Scale,ON-01905,INV/2023/1911,posted,2023-05-19 00:00:00,Raul Davila,1,[SUN2000-330KTL-H1],9325,0,0,1,Neptune - Panamá,Utility Scale / Inverter,9325,98810,Dropship,0,330,0,330,0,0,INV,2023,1911,2023-11-30 06:09:56,9325,2023-05,1873,Utility Scale,Utility Scale / Inverter,Other
Panama,"Electro Outsourcing, S.A.",Utility Scale,ON-01864,INV/2023/1869,posted,2023-03-31 00:00:00,Francisco Asturias,38,[SUN2000-330KTL-H1],9042.55,0,0,1,Neptune - Panamá,Utility Scale / Inverter,343616.9,378071.11,Dropship,0,330,0,12540,0,0,INV,2023,1869,2023-11-30 06:12:04,343616.9,2023-03,1931,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,"Electro Outsourcing, S.A.",Utility Scale,ON-01864,INV/2023/1869,posted,2023-03-31 00:00:00,Francisco Asturias,1,[SUN2000-330KTL-H1],9042.55,0,0,1,Neptune - Panamá,Utility Scale / Inverter,9042.55,378071.11,Dropship,0,330,0,330,0,0,INV,2023,1869,2023-11-30 06:12:05,9042.55,2023-03,1895,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,Pedregalito Solar Power S.A.,Utility Scale,ON-02046,INV/2023/1870,posted,2023-03-31 00:00:00,Francisco Asturias,38,[SUN2000-330KTL-H1],9042.55,0,0,1,Neptune - Panamá,Utility Scale / Inverter,343616.9,378187.11,Dropship,0,330,0,12540,0,0,INV,2023,1870,2023-11-30 06:12:02,343616.9,2023-03,1892,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Panama,Pedregalito Solar Power S.A.,Utility Scale,ON-02046,INV/2023/1870,posted,2023-03-31 00:00:00,Francisco Asturias,1,[SUN2000-330KTL-H1],9042.55,0,0,1,Neptune - Panamá,Utility Scale / Inverter,9042.55,378187.11,Dropship,0,330,0,330,0,0,INV,2023,1870,2023-11-30 06:12:04,9042.55,2023-03,1904,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Taiwan,Sunrex Limited,Utility Scale,ON-01655,INV/2023/1856,posted,2023-03-27 00:00:00,Francisco Asturias,1,[SUN2000-330KTL-H1],7986.67,0,0,1,Neptune - Panamá,Utility Scale / Inverter,7986.67,630461.68,Dropship,0,330,0,330,0,0,INV,2023,1856,2023-11-30 06:13:14,7986.67,2023-03,1902,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Taiwan,Sunrex Limited,Utility Scale,ON-01655,INV/2023/1856,posted,2023-03-27 00:00:00,Francisco Asturias,75,[SUN2000-330KTL-H1],7986.67,0,0,1,Neptune - Panamá,Utility Scale / Inverter,599000.25,630461.68,Dropship,0,330,0,24750,0,0,INV,2023,1856,2023-11-30 06:13:13,599000.25,2023-03,1901,Utility Scale,Utility Scale / Inverter,Francisco Asturias
Spain,"Sociedad Española de Montajes Industriales, S.A.U.",Utility Scale,ON-01937,INV/2023/1809,posted,2023-02-17 00:00:00,Francisco Asturias,1,[SUN2000-215KTL-H0],5405.41,0,4861.64,1,Neptune - Panamá,Utility Scale / Inverter,5405.41,10594.6,PO3312/3299,0,215,0,215,0,0,INV,2023,1809,2023-11-30 06:14:20,5405.41,2023-02,1906,Utility Scale,Utility Scale / Inverter,Francisco Asturias
